# Wiktionary	vie	http://wiktionary.org/	CC BY-SA
08757569-n	vie:lemma	Khắc	
08757926-n	vie:lemma	Praha	
08759013-n	vie:lemma	Slovakia	
08759986-n	vie:lemma	Togo	
08761244-n	vie:lemma	Đan	
08761244-n	vie:lemma	Mạch	
08761697-n	vie:lemma	Zealand	
08764107-n	vie:lemma	Na	
08764107-n	vie:lemma	Uy	
08764107-n	vie:lemma	nước	
08764107-n	vie:lemma	Na	
08764107-n	vie:lemma	uy	
08765890-n	vie:lemma	Thụy	
08765890-n	vie:lemma	Điển	
08765890-n	vie:lemma	瑞典	
08766988-n	vie:lemma	nước	
08766988-n	vie:lemma	Đức	
08766988-n	vie:lemma	Đức	
08766988-n	vie:lemma	德	
08769645-n	vie:lemma	Bá-linh	
08769645-n	vie:lemma	Berlin	
08774227-n	vie:lemma	München	
08774374-n	vie:lemma	Nürnberg	
08776435-n	vie:lemma	Đông	
08776435-n	vie:lemma	Timor	
08776687-n	vie:lemma	Ecuador	
08776687-n	vie:lemma	Ê-cu-a-đo	
08778061-n	vie:lemma	Ethiopia	
08779504-n	vie:lemma	Phần	
08779504-n	vie:lemma	Lan	
08779504-n	vie:lemma	芬蘭	
08780881-n	vie:lemma	Hy	
08780881-n	vie:lemma	Lạp	
08780881-n	vie:lemma	希臘	
08785343-n	vie:lemma	Athena	
08791167-n	vie:lemma	Trung	
08791167-n	vie:lemma	Đông	
08791167-n	vie:lemma	中東	
08792548-n	vie:lemma	Israel	
08792548-n	vie:lemma	Ixraen	
08794366-n	vie:lemma	Dải	
08794366-n	vie:lemma	Gaza	
08794798-n	vie:lemma	Jerusalem	
08794798-n	vie:lemma	Giê-ru-da-lem	
08798382-n	vie:lemma	Đất	
08798382-n	vie:lemma	Thánh	
08800258-n	vie:lemma	Đế	
08800258-n	vie:lemma	quốc	
08800258-n	vie:lemma	La	
08800258-n	vie:lemma	Mã	
08801678-n	vie:lemma	Ý	
08801678-n	vie:lemma	Ý	
08801678-n	vie:lemma	Đại	
08801678-n	vie:lemma	Lợi	
08801678-n	vie:lemma	nước	
08801678-n	vie:lemma	Ý	
08806897-n	vie:lemma	Roma	
08806897-n	vie:lemma	Rôma	
08806897-n	vie:lemma	La	
08806897-n	vie:lemma	Mã	
08810220-n	vie:lemma	Torino	
08813978-n	vie:lemma	Romania	
08813978-n	vie:lemma	Rumani	
08815046-n	vie:lemma	Rwanda	
08815858-n	vie:lemma	Croatia	
08816236-n	vie:lemma	Nam	
08816236-n	vie:lemma	Tư	
08816236-n	vie:lemma	南斯	
08816969-n	vie:lemma	Serbia	
08817418-n	vie:lemma	Ben-gờ-rát	
08817418-n	vie:lemma	Beograd	
08817630-n	vie:lemma	Bôxnia	
08817630-n	vie:lemma	Hécxêgôvina	
08818444-n	vie:lemma	Slovenia	
08818736-n	vie:lemma	Ljubljana	
08819397-n	vie:lemma	Greenland	
08820121-n	vie:lemma	Ca-na-đa	
08820121-n	vie:lemma	Gia	
08820121-n	vie:lemma	Nã	
08820121-n	vie:lemma	Đại	
08820121-n	vie:lemma	加拿大	
08822202-n	vie:lemma	Alberta	
08822742-n	vie:lemma	Edmonton	
08823480-n	vie:lemma	Vancouver	
08823968-n	vie:lemma	Manitoba	
08829533-n	vie:lemma	Môn	
08829533-n	vie:lemma	re	
08829533-n	vie:lemma	an	
08829533-n	vie:lemma	Montréal	
08831004-n	vie:lemma	Úc	
08831004-n	vie:lemma	Úc	
08831004-n	vie:lemma	Đại	
08831004-n	vie:lemma	Lợi	
08831004-n	vie:lemma	Úc	
08831004-n	vie:lemma	Châu	
08831004-n	vie:lemma	Ô-xtơ-rây-li-a	
08831004-n	vie:lemma	nước	
08831004-n	vie:lemma	Úc	
08832269-n	vie:lemma	Canberra	
08832877-n	vie:lemma	Brisbane	
08833295-n	vie:lemma	Sydney	
08834806-n	vie:lemma	Perth	
08835875-n	vie:lemma	Châu	
08835875-n	vie:lemma	Đại	
08835875-n	vie:lemma	Dương	
08844557-n	vie:lemma	Papua	
08844557-n	vie:lemma	New	
08844557-n	vie:lemma	Guinea	
08845053-n	vie:lemma	Port	
08845053-n	vie:lemma	Moresby	
08845366-n	vie:lemma	Đế	
08845366-n	vie:lemma	quốc	
08845366-n	vie:lemma	Áo-Hung	
08845366-n	vie:lemma	帝國奧匈	
08845555-n	vie:lemma	Áo	
08845555-n	vie:lemma	nước	
08845555-n	vie:lemma	Áo	
08846324-n	vie:lemma	Viên	
08848731-n	vie:lemma	Bangladesh	
08849753-n	vie:lemma	Bỉ	
08850450-n	vie:lemma	Bruxelles	
08852209-n	vie:lemma	Bhutan	
08852843-n	vie:lemma	Bô-li-vi-a	
08852843-n	vie:lemma	Bolivia	
08853741-n	vie:lemma	Brasil	
08858248-n	vie:lemma	quần	
08858248-n	vie:lemma	đảo	
08858248-n	vie:lemma	Anh	
08858942-n	vie:lemma	Đại	
08858942-n	vie:lemma	Anh	
08858942-n	vie:lemma	đảo	
08858942-n	vie:lemma	Britain	
08858942-n	vie:lemma	nước	
08858942-n	vie:lemma	Anh	
08860123-n	vie:lemma	Vương	
08860123-n	vie:lemma	quốc	
08860123-n	vie:lemma	Anh	
08860123-n	vie:lemma	đảo	
08860123-n	vie:lemma	Anh	
08871007-n	vie:lemma	nước	
08871007-n	vie:lemma	Anh	
08871007-n	vie:lemma	Anh	
08871007-n	vie:lemma	Cát	
08871007-n	vie:lemma	Lợi	
08871007-n	vie:lemma	Anh	
08873622-n	vie:lemma	Luân	
08873622-n	vie:lemma	Đôn	
08873622-n	vie:lemma	Đại	
08873622-n	vie:lemma	Luân	
08873622-n	vie:lemma	Đôn	
08875843-n	vie:lemma	cung	
08875843-n	vie:lemma	điện	
08875843-n	vie:lemma	Buckingham	
08888676-n	vie:lemma	Ireland	
08888676-n	vie:lemma	Ái	
08888676-n	vie:lemma	Nhĩ	
08888676-n	vie:lemma	Lan	
08889191-n	vie:lemma	Dublin	
08896092-n	vie:lemma	Brunei	
08897065-n	vie:lemma	Ai	
08897065-n	vie:lemma	Cập	
08897065-n	vie:lemma	埃及	
08900377-n	vie:lemma	kênh	
08900377-n	vie:lemma	đào	
08900377-n	vie:lemma	Suez	
08900535-n	vie:lemma	Ấn	
08900535-n	vie:lemma	Độ	
08900535-n	vie:lemma	印度	
08902196-n	vie:lemma	Karnataka	
08903352-n	vie:lemma	Bengaluru	
08903872-n	vie:lemma	Mumbai	
08905186-n	vie:lemma	Goa	
08905313-n	vie:lemma	Gujarat	
08905467-n	vie:lemma	Tamil	
08905467-n	vie:lemma	Nadu	
08906272-n	vie:lemma	Tây	
08906272-n	vie:lemma	Bengal	
08906374-n	vie:lemma	Nepal	
08906809-n	vie:lemma	Kathmandu	
08906952-n	vie:lemma	Tây	
08906952-n	vie:lemma	Tạng	
08906952-n	vie:lemma	西藏	
08907377-n	vie:lemma	Lhasa	
08907606-n	vie:lemma	Indonesia	
08909719-n	vie:lemma	Jakarta	
08910668-n	vie:lemma	Iran	
08910668-n	vie:lemma	Ba	
08910668-n	vie:lemma	Tư	
08910668-n	vie:lemma	波斯	
08920722-n	vie:lemma	Hokkaido	
08920722-n	vie:lemma	Hokkaidō	
08920722-n	vie:lemma	Đảo	
08920722-n	vie:lemma	Hokkaido	
08920722-n	vie:lemma	Đảo	
08920722-n	vie:lemma	Hokkaidō	
08921850-n	vie:lemma	Nhật	
08921850-n	vie:lemma	Bản	
08923348-n	vie:lemma	Tokyo	
08923348-n	vie:lemma	Đông	
08923348-n	vie:lemma	Kinh	
08923348-n	vie:lemma	Đô	
08923586-n	vie:lemma	Nagano	
08924023-n	vie:lemma	Ōsaka	
08924913-n	vie:lemma	Kobe	
08924913-n	vie:lemma	Kōbe	
08925093-n	vie:lemma	Kyoto	
08925093-n	vie:lemma	Kyōto	
08925957-n	vie:lemma	Nagasaki	
08928193-n	vie:lemma	Kenya	
08929555-n	vie:lemma	Cô-oét	
08929922-n	vie:lemma	Pháp	
08929922-n	vie:lemma	nước	
08929922-n	vie:lemma	Pháp	
08932568-n	vie:lemma	Paris	
08932568-n	vie:lemma	Pa-ri	
08947319-n	vie:lemma	Guinea	
08948346-n	vie:lemma	Guyana	
08949093-n	vie:lemma	Hà	
08949093-n	vie:lemma	Lan	
08949093-n	vie:lemma	荷蘭	
08950407-n	vie:lemma	Den	
08950407-n	vie:lemma	Haag	
08952190-n	vie:lemma	Hungary	
08952856-n	vie:lemma	Quần	
08952856-n	vie:lemma	đảo	
08952856-n	vie:lemma	Faroe	
08953324-n	vie:lemma	Iceland	
08953324-n	vie:lemma	Băng	
08953324-n	vie:lemma	Đảo	
08953324-n	vie:lemma	冰島	
08953596-n	vie:lemma	Reykjavík	
08954611-n	vie:lemma	Hàn	
08954611-n	vie:lemma	Quốc	
08954611-n	vie:lemma	韓國	
08954611-n	vie:lemma	Triều	
08954611-n	vie:lemma	Tiên	
08954611-n	vie:lemma	朝鮮	
08954611-n	vie:lemma	Bắc	
08954611-n	vie:lemma	Triều	
08954611-n	vie:lemma	Tiên	
08954611-n	vie:lemma	北朝鮮	
08954611-n	vie:lemma	bán	
08954611-n	vie:lemma	đảo	
08954611-n	vie:lemma	Triều	
08954611-n	vie:lemma	Tiên	
08955082-n	vie:lemma	Bắc	
08955082-n	vie:lemma	Triều	
08955082-n	vie:lemma	Tiên	
08955082-n	vie:lemma	北朝鮮	
08955082-n	vie:lemma	Bắc	
08955082-n	vie:lemma	Hàn	
08955082-n	vie:lemma	北韓	
08955082-n	vie:lemma	Triều	
08955082-n	vie:lemma	Tiên	
08955082-n	vie:lemma	朝鮮	
08955082-n	vie:lemma	Cộng	
08955082-n	vie:lemma	hòa	
08955082-n	vie:lemma	Dân	
08955082-n	vie:lemma	chủ	
08955082-n	vie:lemma	Nhân	
08955082-n	vie:lemma	dân	
08955082-n	vie:lemma	Triều	
08955082-n	vie:lemma	Tiên	
08955397-n	vie:lemma	Bình	
08955397-n	vie:lemma	Nhưỡng	
08955397-n	vie:lemma	平壤	
08955626-n	vie:lemma	Hàn	
08955626-n	vie:lemma	Quốc	
08955626-n	vie:lemma	韓國	
08955626-n	vie:lemma	Đại	
08955626-n	vie:lemma	Hàn	
08955626-n	vie:lemma	Dân	
08955626-n	vie:lemma	Quốc	
08955951-n	vie:lemma	Xơ-un	
08955951-n	vie:lemma	Xê-un	
08955951-n	vie:lemma	Seoul	
08956760-n	vie:lemma	Lào	
08956760-n	vie:lemma	nước	
08956760-n	vie:lemma	Lào	
08957064-n	vie:lemma	Viêng	
08957064-n	vie:lemma	Chăn	
08958830-n	vie:lemma	Lesotho	
08959254-n	vie:lemma	Liberia	
08960363-n	vie:lemma	Benghazi	
08960548-n	vie:lemma	Liechtenstein	
08961402-n	vie:lemma	Luxembourg	
08961630-n	vie:lemma	cộng	
08961630-n	vie:lemma	hòa	
08961630-n	vie:lemma	Macedonia	
08961630-n	vie:lemma	Macedonia	
08961852-n	vie:lemma	Skopje	
08963369-n	vie:lemma	Malaysia	
08963813-n	vie:lemma	Kuala	
08963813-n	vie:lemma	Lumpur	
08967484-n	vie:lemma	Mauritius	
08968879-n	vie:lemma	Mông	
08968879-n	vie:lemma	Cổ	
08968879-n	vie:lemma	蒙古	
08969123-n	vie:lemma	Ulaanbaatar	
08969123-n	vie:lemma	Ulan	
08969123-n	vie:lemma	Bator	
08969798-n	vie:lemma	Casablanca	
08971025-n	vie:lemma	Mozambique	
08972521-n	vie:lemma	New	
08972521-n	vie:lemma	Zealand	
08972521-n	vie:lemma	Tân	
08972521-n	vie:lemma	Tây	
08972521-n	vie:lemma	Lan	
08972521-n	vie:lemma	新西蘭	
08973202-n	vie:lemma	Wellington	
08975617-n	vie:lemma	Jammu	
08975617-n	vie:lemma	và	
08975617-n	vie:lemma	Kashmir	
08975902-n	vie:lemma	Pakistan	
08975902-n	vie:lemma	Pa-ki-xtan	
08978343-n	vie:lemma	Paraguay	
08979054-n	vie:lemma	Peru	
08979054-n	vie:lemma	Pê-ru	
08981244-n	vie:lemma	Philippines	
08982587-n	vie:lemma	Ba	
08982587-n	vie:lemma	Lan	
08982587-n	vie:lemma	波蘭	
08983105-n	vie:lemma	Warszawa	
08984332-n	vie:lemma	Wrocław	
08984788-n	vie:lemma	Bồ	
08984788-n	vie:lemma	Đào	
08984788-n	vie:lemma	Nha	
08986066-n	vie:lemma	Lisboa	
08993288-n	vie:lemma	Ả	
08993288-n	vie:lemma	Rập	
08993288-n	vie:lemma	Saudi	
08993288-n	vie:lemma	Ả	
08993288-n	vie:lemma	Rập	
08993288-n	vie:lemma	Xê	
08993288-n	vie:lemma	Út	
08995862-n	vie:lemma	Sénégal	
08999482-n	vie:lemma	Cộng	
08999482-n	vie:lemma	hòa	
08999482-n	vie:lemma	Nam	
08999482-n	vie:lemma	Phi	
08999482-n	vie:lemma	Nam	
08999482-n	vie:lemma	Phi	
08999482-n	vie:lemma	南非	
09002195-n	vie:lemma	mũi	
09002195-n	vie:lemma	Hảo	
09002195-n	vie:lemma	Vọng	
09002195-n	vie:lemma	mũi	
09002195-n	vie:lemma	好望	
09003284-n	vie:lemma	Liên	
09003284-n	vie:lemma	Xô	
09003284-n	vie:lemma	Liên	
09003284-n	vie:lemma	bang	
09003284-n	vie:lemma	Cộng	
09003284-n	vie:lemma	hòa	
09003284-n	vie:lemma	Xã	
09003284-n	vie:lemma	hội	
09003284-n	vie:lemma	Chủ	
09003284-n	vie:lemma	nghĩa	
09003284-n	vie:lemma	Xô	
09003284-n	vie:lemma	viết	
09004068-n	vie:lemma	Moskva	
09004068-n	vie:lemma	Mạc	
09004068-n	vie:lemma	Tư	
09004068-n	vie:lemma	Khoa	
09004068-n	vie:lemma	Mát-xcơ-va	
09005273-n	vie:lemma	Khabarovsk	
09005611-n	vie:lemma	Kursk	
09005712-n	vie:lemma	Xibia	
09005712-n	vie:lemma	Siberi	
09005712-n	vie:lemma	Siberia	
09005712-n	vie:lemma	Tây	
09005712-n	vie:lemma	Bá	
09005712-n	vie:lemma	Lợi	
09005712-n	vie:lemma	Á	
09005712-n	vie:lemma	西伯利亞	
09006413-n	vie:lemma	Nga	
09006413-n	vie:lemma	俄	
09006413-n	vie:lemma	nước	
09006413-n	vie:lemma	Nga	
09006413-n	vie:lemma	Liên	
09006413-n	vie:lemma	bang	
09006413-n	vie:lemma	Nga	
09008333-n	vie:lemma	Kazan	
09008454-n	vie:lemma	Sankt-Peterburg	
09009174-n	vie:lemma	Novgorod	
09009372-n	vie:lemma	Pecmi	
09009693-n	vie:lemma	Saratov	
09009816-n	vie:lemma	Smolensk	
09009978-n	vie:lemma	Ufa	
09010085-n	vie:lemma	Volgograd	
09010453-n	vie:lemma	Chelyabinsk	
09010565-n	vie:lemma	Omsk	
09010670-n	vie:lemma	Vladivostok	
09011151-n	vie:lemma	Bê-la-rút	
09011151-n	vie:lemma	Belarus	
09011518-n	vie:lemma	Minsk	
09012297-n	vie:lemma	Estonia	
09012530-n	vie:lemma	Tallinn	
09013830-n	vie:lemma	Lítva	
09014586-n	vie:lemma	Moldova	
09014979-n	vie:lemma	Ukraina	
09015460-n	vie:lemma	Krym	
09015907-n	vie:lemma	Kiev	
09016860-n	vie:lemma	Kharkiv	
09017526-n	vie:lemma	Armenia	
09018162-n	vie:lemma	Ai-déc-bai-gian	
09018162-n	vie:lemma	Azerbaijan	
09018426-n	vie:lemma	Baku	
09019194-n	vie:lemma	Tbilisi	
09019355-n	vie:lemma	Abkhazia	
09019726-n	vie:lemma	Ka-dắc-xtan	
09019726-n	vie:lemma	Kazakhstan	
09020119-n	vie:lemma	Astana	
09020440-n	vie:lemma	Kyrgyzstan	
09020792-n	vie:lemma	Bishkek	
09021503-n	vie:lemma	Turkmenistan	
09022831-n	vie:lemma	Mỹ	
09022831-n	vie:lemma	Latinh	
09023321-n	vie:lemma	Tây	
09023321-n	vie:lemma	Ban	
09023321-n	vie:lemma	Nha	
09024467-n	vie:lemma	Madrid	
09028841-n	vie:lemma	Gibraltar	
09030752-n	vie:lemma	Suriname	
09031653-n	vie:lemma	Thụy	
09031653-n	vie:lemma	Sĩ	
09033333-n	vie:lemma	Syria	
09034550-n	vie:lemma	Tanzania	
09036452-n	vie:lemma	Thái	
09036452-n	vie:lemma	Lan	
09036452-n	vie:lemma	nước	
09036452-n	vie:lemma	Thái	
09036452-n	vie:lemma	Lan	
09036452-n	vie:lemma	Xiêm	
09036880-n	vie:lemma	Bangkok	
09036880-n	vie:lemma	Băng	
09036880-n	vie:lemma	Cốc	
09039411-n	vie:lemma	Thổ	
09039411-n	vie:lemma	Nhĩ	
09039411-n	vie:lemma	Kỳ	
09040601-n	vie:lemma	Ankara	
09044190-n	vie:lemma	A-rập	
09044190-n	vie:lemma	thống	
09044190-n	vie:lemma	nhất	
09044190-n	vie:lemma	Ê-mi-rát	
09044190-n	vie:lemma	A-rập	
09044190-n	vie:lemma	TN	
09044190-n	vie:lemma	Ê-mi-rát	
09044862-n	vie:lemma	Hoa	
09044862-n	vie:lemma	Kỳ	
09044862-n	vie:lemma	Nước	
09044862-n	vie:lemma	Mỹ	
09044862-n	vie:lemma	Mỹ	
09044862-n	vie:lemma	Quốc	
09044862-n	vie:lemma	Hợp	
09044862-n	vie:lemma	chúng	
09044862-n	vie:lemma	quốc	
09044862-n	vie:lemma	Hoa	
09044862-n	vie:lemma	Kỳ	
09044862-n	vie:lemma	HK	
09044862-n	vie:lemma	Mỹ	
09044862-n	vie:lemma	nước	
09044862-n	vie:lemma	Mỹ	
09044862-n	vie:lemma	花旗	
09053185-n	vie:lemma	Alabama	
09055015-n	vie:lemma	Alaska	
09057311-n	vie:lemma	Arizona	
09059274-n	vie:lemma	Arkansas	
09060768-n	vie:lemma	Ca	
09060768-n	vie:lemma	Li	
09060768-n	vie:lemma	Ca-li	
09060768-n	vie:lemma	Ca-li-phoóc-ni-a	
09060768-n	vie:lemma	Caliphoócnia	
09075842-n	vie:lemma	Gruzia	
09075842-n	vie:lemma	Giê-óc-gi-a	
09083390-n	vie:lemma	Chicago	
09086173-n	vie:lemma	Iowa	
09119277-n	vie:lemma	Thành	
09119277-n	vie:lemma	phố	
09119277-n	vie:lemma	New	
09119277-n	vie:lemma	York	
09119277-n	vie:lemma	New	
09119277-n	vie:lemma	York	
09126305-n	vie:lemma	Bắc	
09126305-n	vie:lemma	Carolina	
09130076-n	vie:lemma	Ohio	
09160295-n	vie:lemma	Uruguay	
09161090-n	vie:lemma	Tòa	
09161090-n	vie:lemma	Thánh	
09161452-n	vie:lemma	Thành	
09161452-n	vie:lemma	Vatican	
09161803-n	vie:lemma	Venezuela	
09163192-n	vie:lemma	Việt	
09163192-n	vie:lemma	Nam	
09163192-n	vie:lemma	越南	
09163192-n	vie:lemma	An	
09163192-n	vie:lemma	Nam	
09163192-n	vie:lemma	安南	
09163192-n	vie:lemma	Cộng	
09163192-n	vie:lemma	hòa	
09163192-n	vie:lemma	Xã	
09163192-n	vie:lemma	hội	
09163192-n	vie:lemma	chủ	
09163192-n	vie:lemma	nghĩa	
09163192-n	vie:lemma	Việt	
09163192-n	vie:lemma	Nam	
09163192-n	vie:lemma	共和社會主義越南	
09164095-n	vie:lemma	Hà	
09164095-n	vie:lemma	Nội	
09164095-n	vie:lemma	河內	
09164241-n	vie:lemma	Sài	
09164241-n	vie:lemma	Gòn	
09164241-n	vie:lemma	西貢	
09164561-n	vie:lemma	Yemen	
09169801-n	vie:lemma	sa	
09169801-n	vie:lemma	mạc	
09169801-n	vie:lemma	Gobi	
09184136-n	vie:lemma	lương	
09184136-n	vie:lemma	tâm	
09184136-n	vie:lemma	良心	
09188383-n	vie:lemma	biển	
09188383-n	vie:lemma	Adriatic	
09189411-n	vie:lemma	Châu	
09189411-n	vie:lemma	Phi	
09189411-n	vie:lemma	洲非	
09189411-n	vie:lemma	Phi	
09189411-n	vie:lemma	Châu	
09189411-n	vie:lemma	非洲	
09195615-n	vie:lemma	Châu	
09195615-n	vie:lemma	Mỹ	
09195615-n	vie:lemma	洲美	
09195615-n	vie:lemma	Mỹ	
09195615-n	vie:lemma	Lợi	
09195615-n	vie:lemma	Gia	
09195615-n	vie:lemma	Mỹ	
09196103-n	vie:lemma	sông	
09196103-n	vie:lemma	Amur	
09196103-n	vie:lemma	Hắc	
09196103-n	vie:lemma	Long	
09196103-n	vie:lemma	Giang	
09198106-n	vie:lemma	Châu	
09198106-n	vie:lemma	Nam	
09198106-n	vie:lemma	Cực	
09198106-n	vie:lemma	洲南極	
09202405-n	vie:lemma	biển	
09202405-n	vie:lemma	Ả	
09202405-n	vie:lemma	Rập	
09203827-n	vie:lemma	quần	
09203827-n	vie:lemma	đảo	
09204977-n	vie:lemma	Bắc	
09204977-n	vie:lemma	Đại	
09204977-n	vie:lemma	Dương	
09204977-n	vie:lemma	Bắc	
09204977-n	vie:lemma	đại	
09204977-n	vie:lemma	dương	
09204977-n	vie:lemma	北大洋	
09207288-n	vie:lemma	Châu	
09207288-n	vie:lemma	Á	
09207288-n	vie:lemma	Á	
09207288-n	vie:lemma	Châu	
09208496-n	vie:lemma	mảng	
09208496-n	vie:lemma	sao	
09208702-n	vie:lemma	tiểu	
09208702-n	vie:lemma	hành	
09208702-n	vie:lemma	tinh	
09208702-n	vie:lemma	小行星	
09209263-n	vie:lemma	Đại	
09209263-n	vie:lemma	tây	
09209263-n	vie:lemma	dương	
09209263-n	vie:lemma	大西洋	
09211266-n	vie:lemma	Châu	
09211266-n	vie:lemma	Úc	
09211266-n	vie:lemma	洲澳	
09211266-n	vie:lemma	Úc	
09211266-n	vie:lemma	Châu	
09211266-n	vie:lemma	澳洲	
09213254-n	vie:lemma	biển	
09213254-n	vie:lemma	Ban	
09213254-n	vie:lemma	Tích	
09213254-n	vie:lemma	biển	
09213254-n	vie:lemma	Baltic	
09214422-n	vie:lemma	biển	
09214422-n	vie:lemma	Barents	
09215664-n	vie:lemma	vịnh	
09215664-n	vie:lemma	灣	
09217230-n	vie:lemma	bãi	
09217230-n	vie:lemma	biển	
09217638-n	vie:lemma	đáy	
09217638-n	vie:lemma	lòng	
09223177-n	vie:lemma	hố	
09223177-n	vie:lemma	đen	
09223325-n	vie:lemma	Biển	
09223325-n	vie:lemma	Đen	
09229709-n	vie:lemma	bong	
09229709-n	vie:lemma	bóng	
09235894-n	vie:lemma	biển	
09235894-n	vie:lemma	Caribe	
09238926-n	vie:lemma	hang	
09247410-n	vie:lemma	mây	
09251407-n	vie:lemma	sao	
09251407-n	vie:lemma	chổi	
09252078-n	vie:lemma	sông	
09252078-n	vie:lemma	Congo	
09254614-n	vie:lemma	đại	
09254614-n	vie:lemma	lục	
09255207-n	vie:lemma	thềm	
09255207-n	vie:lemma	lục	
09255207-n	vie:lemma	địa	
09256663-n	vie:lemma	biển	
09256663-n	vie:lemma	San	
09256663-n	vie:lemma	hô	
09263087-n	vie:lemma	Donau	
09263619-n	vie:lemma	biển	
09263619-n	vie:lemma	Chết	
09264803-n	vie:lemma	đồng	
09264803-n	vie:lemma	bằng	
09270894-n	vie:lemma	trái	
09270894-n	vie:lemma	đất	
09271291-n	vie:lemma	Biển	
09271291-n	vie:lemma	Hoa	
09271291-n	vie:lemma	Đông	
09271291-n	vie:lemma	Đông	
09271291-n	vie:lemma	Hải	
09271291-n	vie:lemma	東海	
09271904-n	vie:lemma	điện	
09271904-n	vie:lemma	tử	
09271904-n	vie:lemma	電子	
09273447-n	vie:lemma	eo	
09273447-n	vie:lemma	biển	
09273447-n	vie:lemma	Manche	
09275016-n	vie:lemma	Lục	
09275016-n	vie:lemma	địa	
09275016-n	vie:lemma	Á-Âu	
09275016-n	vie:lemma	Lục	
09275016-n	vie:lemma	địa	
09275016-n	vie:lemma	Âu-Á	
09275016-n	vie:lemma	đại	
09275016-n	vie:lemma	lục	
09275016-n	vie:lemma	Á	
09275016-n	vie:lemma	Âu	
09275016-n	vie:lemma	đại	
09275016-n	vie:lemma	lục	
09275016-n	vie:lemma	Âu	
09275016-n	vie:lemma	Á	
09275473-n	vie:lemma	Châu	
09275473-n	vie:lemma	Âu	
09275473-n	vie:lemma	洲歐	
09283623-n	vie:lemma	chỗ	
09283623-n	vie:lemma	cạn	
09286630-n	vie:lemma	Hằng	
09286630-n	vie:lemma	sông	
09286630-n	vie:lemma	Hằng	
09288635-n	vie:lemma	mạch	
09288635-n	vie:lemma	nước	
09288635-n	vie:lemma	phun	
09292751-n	vie:lemma	Ngũ	
09292751-n	vie:lemma	Đại	
09292751-n	vie:lemma	Hồ	
09292751-n	vie:lemma	五大湖	
09296121-n	vie:lemma	vịnh	
09296121-n	vie:lemma	灣	
09298267-n	vie:lemma	vịnh	
09298267-n	vie:lemma	Phần	
09298267-n	vie:lemma	Lan	
09298698-n	vie:lemma	vịnh	
09298698-n	vie:lemma	Mexico	
09303008-n	vie:lemma	đồi	
09306257-n	vie:lemma	Hoàng	
09306257-n	vie:lemma	Hà	
09306257-n	vie:lemma	黃河	
09308572-n	vie:lemma	núi	
09308572-n	vie:lemma	băng	
09308572-n	vie:lemma	trôi	
09309168-n	vie:lemma	tảng	
09309168-n	vie:lemma	băng	
09311259-n	vie:lemma	Ấn	
09311259-n	vie:lemma	Độ	
09311259-n	vie:lemma	Dương	
09311259-n	vie:lemma	印度洋	
09316454-n	vie:lemma	đảo	
09316454-n	vie:lemma	島	
09319456-n	vie:lemma	hòn	
09319456-n	vie:lemma	đảo	
09319456-n	vie:lemma	nhỏ	
09322454-n	vie:lemma	thần	
09322454-n	vie:lemma	Jupiter	
09327361-n	vie:lemma	eo	
09327361-n	vie:lemma	biển	
09327361-n	vie:lemma	Triều	
09327361-n	vie:lemma	Tiên	
09328746-n	vie:lemma	phá	
09328904-n	vie:lemma	hồ	
09328904-n	vie:lemma	湖	
09334396-n	vie:lemma	đất	
09334396-n	vie:lemma	mặt	
09334396-n	vie:lemma	đất	
09334396-n	vie:lemma	đất	
09334396-n	vie:lemma	liền	
09347445-n	vie:lemma	Sao	
09347445-n	vie:lemma	Hoả	
09347445-n	vie:lemma	sao	
09347445-n	vie:lemma	Hoả	
09347445-n	vie:lemma	火	
09350045-n	vie:lemma	Địa	
09350045-n	vie:lemma	Trung	
09350045-n	vie:lemma	Hải	
09350524-n	vie:lemma	sông	
09350524-n	vie:lemma	Mê	
09350524-n	vie:lemma	Kông	
09350524-n	vie:lemma	sông	
09350524-n	vie:lemma	Cửu	
09350524-n	vie:lemma	Long	
09350524-n	vie:lemma	sông	
09350524-n	vie:lemma	Lớn	
09351408-n	vie:lemma	sao	
09351408-n	vie:lemma	Thủy	
09354984-n	vie:lemma	Ngân	
09354984-n	vie:lemma	Hà	
09358358-n	vie:lemma	mặt	
09358358-n	vie:lemma	trăng	
09358358-n	vie:lemma	Mặt	
09358358-n	vie:lemma	trăng	
09359803-n	vie:lemma	núi	
09359803-n	vie:lemma	sơn	
09359803-n	vie:lemma	山	
09366940-n	vie:lemma	tinh	
09366940-n	vie:lemma	vân	
09369169-n	vie:lemma	làm	
09369169-n	vie:lemma	tổ	
09372504-n	vie:lemma	Bắc	
09372504-n	vie:lemma	Mỹ	
09372504-n	vie:lemma	北美	
09376198-n	vie:lemma	đại	
09376198-n	vie:lemma	dương	
09376198-n	vie:lemma	大洋	
09378529-n	vie:lemma	núi	
09378529-n	vie:lemma	Olympus	
09382990-n	vie:lemma	Thái	
09382990-n	vie:lemma	Bình	
09382990-n	vie:lemma	Dương	
09382990-n	vie:lemma	太平洋	
09384532-n	vie:lemma	Pangaea	
09385911-n	vie:lemma	phần	
09388848-n	vie:lemma	bán	
09388848-n	vie:lemma	đảo	
09388848-n	vie:lemma	半島	
09390424-n	vie:lemma	Vịnh	
09390424-n	vie:lemma	Ba	
09390424-n	vie:lemma	Tư	
09392824-n	vie:lemma	Cung	
